0,0,0,0,0,0,0,26.361,14.93,29.184,0,0,0,0,0,0,0,0,0,0,26.794,0,36.479,0,0,0,0,0,0,0,0,0,43.974,27.401,24.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.316,29.817,27.207,0,0,0,0,0,0,0,0,0,0,36.479,0,20.666,0,0,0,0,0,0,0,0,0,28.682,25.297,28.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.501,24.025,24.795,0,0,0,0,0,0,0,0,0,0,20.666,0,22.94,0,0,0,0,0,0,0,0,0,32.018,25.96,25.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29.535,22.44,27.341,0,0,0,0,0,0,0,0,0,0,22.94,0,33.583,0,0,0,0,0,0,0,0,0,44.544,27.657,25.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,28.019,22.065,32.917,0,0,0,0,0,0,0,0,0,0,33.583,0,22.695,0,0,0,0,0,0,0,0,0,81.108,61.94,29.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26.663,22.789,35.03,0,0,0,0,0,0,0,0,0,0,22.695,0,16.661,0,0,0,0,0,0,0,0,0,25.259,27.449,35.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.64,17.083,0,0,0,0,0,0,0,0,0,0,0,16.661,0,0,0,0,0,0,0,0,0,0,0,25.235,21.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.957,24.604,31.19,0,0,0,0,0,0,0,0,0,0,0,26.226,0,0,0,0,0,0,0,0,0,0,28.294,30.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.152,31.179,28.796,0,0,0,0,0,0,0,0,0,26.226,0,120,0,0,0,0,0,0,0,0,0,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.133,24.706,24.979,0,0,0,0,0,0,0,0,0,120,0,8.6519,0,0,0,0,0,0,0,0,0,76.966,7.1047,14.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.315,27.426,32.984,0,0,0,0,0,0,0,0,0,8.6519,0,8.1499,0,0,0,0,0,0,0,0,0,25.339,7.1047,7.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.363,39.895,43.974,0,0,0,0,0,0,0,0,0,8.1499,0,7.1047,0,0,0,0,0,0,0,0,0,21.148,7.1047,7.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.054,27.401,28.682,0,0,0,0,0,0,0,0,0,7.1047,0,7.1047,0,0,0,0,0,0,0,0,0,10.213,7.1047,7.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.893,25.297,32.018,0,0,0,0,0,0,0,0,0,7.1047,0,7.2335,0,0,0,0,0,0,0,0,0,7.1047,7.1047,7.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.48,25.96,44.544,0,0,0,0,0,0,0,0,0,7.2335,0,7.1047,0,0,0,0,0,0,0,0,0,7.1047,7.1047,33.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.208,27.657,81.108,0,0,0,0,0,0,0,0,0,7.1047,0,7.1047,0,0,0,0,0,0,0,0,0,22.039,26.442,22.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.568,61.94,25.259,0,0,0,0,0,0,0,0,0,7.1047,0,29.875,0,0,0,0,0,0,0,0,0,33.798,18.557,26.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.508,27.449,25.235,0,0,0,0,0,0,0,0,0,29.875,0,33.19,0,0,0,0,0,0,0,0,0,27.756,31.33,22.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.172,21.626,0,0,0,0,0,0,0,0,0,0,33.19,0,0,0,0,0,0,0,0,0,0,0,34.774,24.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.294,120,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,34.216,42.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.325,120,76.966,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,0,0,0,0,0,0,28.419,28.858,26.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7.1047,25.339,0,0,0,0,0,0,0,0,0,120,0,44.794,0,0,0,0,0,0,0,0,0,31.149,26.433,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986,7.1047,21.148,0,0,0,0,0,0,0,0,0,44.794,0,33.008,0,0,0,0,0,0,0,0,0,27.652,25.645,25.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1047,7.1047,10.213,0,0,0,0,0,0,0,0,0,33.008,0,9.9922,0,0,0,0,0,0,0,0,0,34.701,25.885,36.895,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1047,7.1047,7.1047,0,0,0,0,0,0,0,0,0,9.9922,0,8.276,0,0,0,0,0,0,0,0,0,40.589,28.322,32.248,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1047,7.1047,7.1047,0,0,0,0,0,0,0,0,0,8.276,0,7.1047,0,0,0,0,0,0,0,0,0,30.396,25.922,33.705,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1047,7.1047,22.039,0,0,0,0,0,0,0,0,0,7.1047,0,38.251,0,0,0,0,0,0,0,0,0,34.809,32.4,30.181,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.747,26.442,33.798,0,0,0,0,0,0,0,0,0,38.251,0,28.65,0,0,0,0,0,0,0,0,0,48.551,42.855,26.773,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.936,18.557,27.756,0,0,0,0,0,0,0,0,0,28.65,0,24.621,0,0,0,0,0,0,0,0,0,30.924,22.368,15.892,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.736,31.33,34.774,0,0,0,0,0,0,0,0,0,24.621,0,25.324,0,0,0,0,0,0,0,0,0,30.155,18.997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.277,24.156,0,0,0,0,0,0,0,0,0,0,25.324,0,0,0,0,0,0,0,0,0,0,0,23.56,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.216,28.419,0,0,0,0,0,0,0,0,0,0,0,37.901,0,0,0,0,0,0,0,0,0,39.231,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.472,28.858,31.149,0,0,0,0,0,0,0,0,0,37.901,0,24.152,0,0,0,0,0,0,0,0,26.413,34.741,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.577,26.433,27.652,0,0,0,0,0,0,0,0,0,24.152,0,22.546,0,0,0,0,0,0,0,36.268,28.548,34.099,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.07,25.645,34.701,0,0,0,0,0,0,0,0,0,22.546,0,25.464,0,0,0,0,0,0,0,27.329,30.175,28.743,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.743,25.885,40.589,0,0,0,0,0,0,0,0,0,25.464,0,28.848,0,0,0,0,0,0,0,36.563,27.214,38.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.895,28.322,30.396,0,0,0,0,0,0,0,0,0,28.848,0,29.339,0,0,0,0,0,0,0,31.559,28.085,30.418,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.248,25.922,34.809,0,0,0,0,0,0,0,0,0,29.339,0,34.54,0,0,0,0,0,0,0,32.114,45.349,44.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.705,32.4,48.551,0,0,0,0,0,0,0,0,0,34.54,0,40.111,0,0,0,0,0,0,0,44.709,42.13,38.332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.181,42.855,30.924,0,0,0,0,0,0,0,0,0,40.111,0,19.952,0,0,0,0,0,0,0,43.453,30.141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.773,22.368,30.155,0,0,0,0,0,0,0,0,0,19.952,0,21.184,0,0,0,0,0,0,0,24.485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.892,18.997,23.56,0,0,0,0,0,0,0,0,0,21.184,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.231,26.413,36.268,0,0,0,0,0,0,0,0,0,37.857,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.741,28.548,27.329,0,0,0,0,0,0,0,37.857,0,31.864,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.099,30.175,36.563,0,0,0,0,0,0,0,31.864,0,25.747,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.743,27.214,31.559,0,0,0,0,0,0,0,25.747,0,38.444,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,28.085,32.114,0,0,0,0,0,0,0,38.444,0,27.738,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.418,45.349,44.709,0,0,0,0,0,0,0,27.738,0,52.374,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.637,42.13,43.453,0,0,0,0,0,0,0,52.374,0,30.223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.332,30.141,24.485,0,0,0,0,0,0,0,30.223,0
