0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23.659,38.634,29.139,40.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.659,0,0,26.297,42.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38.634,0,0,38.662,0,0,59.05,55.222,34.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.139,26.297,38.662,0,31.565,0,0,24.618,24.679,31.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.98,42.548,0,31.565,0,0,0,0,28.826,32.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33.331,0,0,0,19.263,22.85,34.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,59.05,0,0,33.331,0,60.913,0,0,0,23.963,37.919,50.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55.222,24.618,0,0,60.913,0,24.731,0,0,0,42.937,28.391,26.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34.671,24.679,28.826,0,0,24.731,0,22.446,0,0,0,24.386,24.654,28.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31.63,32.169,0,0,0,22.446,0,0,0,0,0,20.985,19.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.263,0,0,0,0,0,15.208,0,0,0,0,14.939,14.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22.85,23.963,0,0,0,15.208,0,20.636,0,0,0,22.514,20.789,21.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34.49,37.919,42.937,0,0,0,20.636,0,30.83,0,0,0,24.169,48.388,41.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50.113,28.391,24.386,0,0,0,30.83,0,26.452,0,0,0,45.29,59.31,28.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26.759,24.654,20.985,0,0,0,26.452,0,27.764,0,0,0,31.284,32.261,44.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.824,19.732,0,0,0,0,27.764,0,0,0,0,0,27.016,32.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14.939,22.514,0,0,0,0,0,17.663,0,0,0,0,25.663,24.272,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14.082,20.789,24.169,0,0,0,17.663,0,24.089,0,0,0,26.241,22.147,35.054,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21.222,48.388,45.29,0,0,0,24.089,0,27.288,0,0,0,29.452,36.93,23.86,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,41.001,59.31,31.284,0,0,0,27.288,0,26.481,0,0,0,120,24.897,27.971,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.932,32.261,27.016,0,0,0,26.481,0,34.076,0,0,0,28.012,23.083,32.365,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.778,32.493,0,0,0,0,34.076,0,0,0,0,0,33.866,30.836,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.663,26.241,0,0,0,0,0,19.885,0,0,0,0,25.744,38.642,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.272,22.147,29.452,0,0,0,19.885,0,30.193,0,0,0,22.198,19.888,34.112,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.054,36.93,120,0,0,0,30.193,0,29.957,0,0,0,34.574,37.33,29.83,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,24.897,28.012,0,0,0,29.957,0,27.223,0,0,0,30.955,22.231,32.902,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.971,23.083,33.866,0,0,0,27.223,0,24.436,0,0,0,22.66,33.059,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.365,30.836,0,0,0,0,24.436,0,0,0,0,0,41.101,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.744,22.198,0,0,0,0,0,21.993,0,0,0,23.196,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.642,19.888,34.574,0,0,0,21.993,0,29.431,0,0,23.554,37.496,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.112,37.33,30.955,0,0,0,29.431,0,24.708,0,39.958,46.326,34.273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.83,22.231,22.66,0,0,0,24.708,0,23.735,0,29.216,19.949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.902,33.059,41.101,0,0,0,23.735,0,0,0,27.576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.196,23.554,39.958,0,0,0,34.213,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.496,46.326,29.216,0,34.213,0,26.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.273,19.949,27.576,0,26.73,0
