"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110"
0,0.155185948085148,0,0,0,0,0,0,0,0,0,0.174967170671289,0.157794265106677,0.1782921124305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.155185948085148,0,0.166417674805532,0,0,0,0,0,0,0,0,0,0.1929374920615,0.156678362827597,0.181378146354235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.166417674805532,0,0.157931757975778,0,0,0,0,0,0,0,0,0,0.168698194040334,0.163772170424572,0.176168486147855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.157931757975778,0,0.169061538461141,0,0,0,0,0,0,0,0,0,0.18776395188744,0.188393899804158,0.227258105615632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.169061538461141,0,0,0,0,0,0,0,0,0,0,0,0.179432282560711,0.191171554761537,0.176950533191564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.163012718511501,0,0,0,0,0,0,0,0,0,0,0,0.167190502847067,0.190417540480374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.163012718511501,0,0.168033616457292,0,0,0,0,0,0,0,0,0,0,0.173001460540927,0.170907007947394,0.177808641075631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.168033616457292,0,0.182341360267007,0,0,0,0,0,0,0,0,0,0,0.179939160791131,0.163909306088141,0.173692641631251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.182341360267007,0,0.165229986477786,0,0,0,0,0,0,0,0,0,0,0.177416267947093,0.176450678660079,0.193223801332792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.165229986477786,0,0.176700917645802,0,0,0,0,0,0,0,0,0,0,0.170248344340276,0.156790407473592,0.181039934810488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.176700917645802,0,0.182658780292322,0,0,0,0,0,0,0,0,0,0,0.173692681801678,0.162616994321091,0.174294427778752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.174967170671289,0,0,0,0,0,0,0,0,0,0.182658780292322,0,0.152052655534471,0,0,0,0,0,0,0,0,0,0,0.170349476539537,0.167496252474254,0.1734872142689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157794265106677,0.1929374920615,0,0,0,0,0,0,0,0,0,0.152052655534471,0,0.175341301820894,0,0,0,0,0,0,0,0,0,0,0.178817376034953,0.156187909315002,0.172500004801781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1782921124305,0.156678362827597,0.168698194040334,0,0,0,0,0,0,0,0,0,0.175341301820894,0,0.182979697736366,0,0,0,0,0,0,0,0,0,0,0.171028415167571,0.164009317484173,0.175613797217866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.181378146354235,0.163772170424572,0.18776395188744,0,0,0,0,0,0,0,0,0,0.182979697736366,0,0.178679187839028,0,0,0,0,0,0,0,0,0,0,0.186479656792592,0.161422310240952,0.183622663469832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.176168486147855,0.188393899804158,0.179432282560711,0,0,0,0,0,0,0,0,0,0.178679187839028,0,0.204710422975095,0,0,0,0,0,0,0,0,0,0,0.167622528116983,0.175053043168163,0.190798072703127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.227258105615632,0.191171554761537,0,0,0,0,0,0,0,0,0,0,0.204710422975095,0,0.169340540810809,0,0,0,0,0,0,0,0,0,0,0.220009375280997,0.212114050687795,0.183868981491435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.176950533191564,0,0,0,0,0,0,0,0,0,0,0,0.169340540810809,0,0,0,0,0,0,0,0,0,0,0,0,0.204125740701517,0.166116904425547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.167190502847067,0.173001460540927,0,0,0,0,0,0,0,0,0,0,0,0,0.166624024783681,0,0,0,0,0,0,0,0,0,0,0,0.156198199261552,0.186657187436321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.190417540480374,0.170907007947394,0.179939160791131,0,0,0,0,0,0,0,0,0,0,0.166624024783681,0,0.166269827503277,0,0,0,0,0,0,0,0,0,0,0.170105799749524,0.180877399719424,0.181578009270302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.177808641075631,0.163909306088141,0.177416267947093,0,0,0,0,0,0,0,0,0,0,0.166269827503277,0,0.157869667048476,0,0,0,0,0,0,0,0,0,0,0.186655129712562,0.180400229727916,0.18283023389789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.173692641631251,0.176450678660079,0.170248344340276,0,0,0,0,0,0,0,0,0,0,0.157869667048476,0,0.159776124588926,0,0,0,0,0,0,0,0,0,0,0.180757588158359,0.161220223968346,0.17735906549718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.193223801332792,0.156790407473592,0.173692681801678,0,0,0,0,0,0,0,0,0,0,0.159776124588926,0,0.178341440744061,0,0,0,0,0,0,0,0,0,0,0.183113615442092,0.179312650588071,0.200496981162831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.181039934810488,0.162616994321091,0.170349476539537,0,0,0,0,0,0,0,0,0,0,0.178341440744061,0,0.158637484430659,0,0,0,0,0,0,0,0,0,0,0.196480545876246,0.179818221228983,0.182082835472866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.174294427778752,0.167496252474254,0.178817376034953,0,0,0,0,0,0,0,0,0,0,0.158637484430659,0,0.161420578188089,0,0,0,0,0,0,0,0,0,0,0.17997538607906,0.15938594197502,0.169733063496645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.1734872142689,0.156187909315002,0.171028415167571,0,0,0,0,0,0,0,0,0,0,0.161420578188089,0,0.172906326065517,0,0,0,0,0,0,0,0,0,0,0.174296413224365,0.150744924067319,0.172997741932777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.172500004801781,0.164009317484173,0.186479656792592,0,0,0,0,0,0,0,0,0,0,0.172906326065517,0,0.160095826288095,0,0,0,0,0,0,0,0,0,0,0.174649306117436,0.17367209398663,0.179516705539906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.175613797217866,0.161422310240952,0.167622528116983,0,0,0,0,0,0,0,0,0,0,0.160095826288095,0,0.173976760713986,0,0,0,0,0,0,0,0,0,0,0.175383829468643,0.181005930201865,0.175986525900177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183622663469832,0.175053043168163,0.220009375280997,0,0,0,0,0,0,0,0,0,0,0.173976760713986,0,0.206798041934201,0,0,0,0,0,0,0,0,0,0,0.204295629700092,0.185379781190522,0.209590710201053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190798072703127,0.212114050687795,0.204125740701517,0,0,0,0,0,0,0,0,0,0,0.206798041934201,0,0.189174972818641,0,0,0,0,0,0,0,0,0,0,0.219235975135854,0.168894656481147,0.180405782159307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183868981491435,0.166116904425547,0,0,0,0,0,0,0,0,0,0,0,0.189174972818641,0,0,0,0,0,0,0,0,0,0,0,0,0.174218634450063,0.189498635262858,0.190885149152732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156198199261552,0.170105799749524,0,0,0,0,0,0,0,0,0,0,0,0,0.161411706478264,0,0,0,0,0,0,0,0,0,0,0,0,0.172878274639553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186657187436321,0.180877399719424,0.186655129712562,0,0,0,0,0,0,0,0,0,0,0.161411706478264,0,0.155735925391845,0,0,0,0,0,0,0,0,0,0,0,0.1593060453454,0.171395713114737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181578009270302,0.180400229727916,0.180757588158359,0,0,0,0,0,0,0,0,0,0,0.155735925391845,0,0.16144978158992,0,0,0,0,0,0,0,0,0,0,0.188926310661436,0.174801586085968,0.190844999040592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18283023389789,0.161220223968346,0.183113615442092,0,0,0,0,0,0,0,0,0,0,0.16144978158992,0,0.153937314067218,0,0,0,0,0,0,0,0,0,0,0.173043373523082,0.162248775874975,0.170320061572876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17735906549718,0.179312650588071,0.196480545876246,0,0,0,0,0,0,0,0,0,0,0.153937314067218,0,0.168532516502019,0,0,0,0,0,0,0,0,0,0,0.180001276505894,0.163850458874898,0.198890087902871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200496981162831,0.179818221228983,0.17997538607906,0,0,0,0,0,0,0,0,0,0,0.168532516502019,0,0.173789222494555,0,0,0,0,0,0,0,0,0,0,0.178699068028523,0.182315956949803,0.179471236578104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182082835472866,0.15938594197502,0.174296413224365,0,0,0,0,0,0,0,0,0,0,0.173789222494555,0,0.163047942847137,0,0,0,0,0,0,0,0,0,0,0.187048934646029,0.190838759577155,0.185846138337251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169733063496645,0.150744924067319,0.174649306117436,0,0,0,0,0,0,0,0,0,0,0.163047942847137,0,0.175516726089668,0,0,0,0,0,0,0,0,0,0,0.172410315586621,0.159569962579162,0.182805626217817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172997741932777,0.17367209398663,0.175383829468643,0,0,0,0,0,0,0,0,0,0,0.175516726089668,0,0.164582454971767,0,0,0,0,0,0,0,0,0,0,0.18664411858106,0.162855075700115,0.178226384525855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179516705539906,0.181005930201865,0.204295629700092,0,0,0,0,0,0,0,0,0,0,0.164582454971767,0,0.201299059523044,0,0,0,0,0,0,0,0,0,0,0.184957271001134,0.157934365285882,0.179575146336375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175986525900177,0.185379781190522,0.219235975135854,0,0,0,0,0,0,0,0,0,0,0.201299059523044,0,0.183457783225387,0,0,0,0,0,0,0,0,0,0,0.20732899302259,0.215119756461677,0.182066361597149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209590710201053,0.168894656481147,0.174218634450063,0,0,0,0,0,0,0,0,0,0,0.183457783225387,0,0.157203270783832,0,0,0,0,0,0,0,0,0,0,0.1827962358623,0.167429556886277,0.176077889480903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180405782159307,0.189498635262858,0,0,0,0,0,0,0,0,0,0,0,0.157203270783832,0,0.167377585389266,0,0,0,0,0,0,0,0,0,0,0.180041695464455,0.183631385161139,0.181952025210384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190885149152732,0,0,0,0,0,0,0,0,0,0,0,0,0.167377585389266,0,0,0,0,0,0,0,0,0,0,0,0,0.208773854596653,0.194347997976949,0.185082049749049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172878274639553,0.1593060453454,0.188926310661436,0,0,0,0,0,0,0,0,0,0,0,0,0.166894746253219,0,0,0,0,0,0,0,0,0,0,0,0,0.180785937164322,0.191068452554759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171395713114737,0.174801586085968,0.173043373523082,0,0,0,0,0,0,0,0,0,0,0.166894746253219,0,0.163359652411499,0,0,0,0,0,0,0,0,0,0,0,0.178383506175285,0.163426481944696,0.184672043838652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190844999040592,0.162248775874975,0.180001276505894,0,0,0,0,0,0,0,0,0,0,0.163359652411499,0,0.158147797131397,0,0,0,0,0,0,0,0,0,0,0,0.180375325080481,0.181708802415996,0.173390575131703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
