"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,77.2388,114.443333333333,1,NA,NA
1,3,186.0983,203.361666666667,0.532087611762171,NA,NA
1,4,110.6645,168.548333333333,0.920989187147471,NA,NA
1,5,174.9703,189.971666666667,0.934783217494626,NA,NA
2,4,106.2514,116.801666666667,0.917707514717439,NA,NA
2,5,105.4732,94.265,0.8918113795732,NA,NA
2,6,138.3029,181.248333333333,0.937548625190524,NA,NA
3,4,87.3781,120.005,1,NA,NA
3,8,65.994,84.81,1,NA,NA
3,9,132.1294,155.878333333333,1,NA,NA
4,5,101.6942,170.77,0.623331517431673,NA,NA
4,8,133.6446,157.35,1,NA,NA
4,9,97.2828,164.623333333333,1,NA,NA
4,10,148.5724,262.14,0.614245156913186,NA,NA
5,6,89.7874,152.483333333333,0.87634595422976,NA,NA
5,9,243.5107,304.023333333333,0.477287856344711,NA,NA
5,10,113.2371,167.038333333333,0.898494487677194,NA,NA
5,11,92.5951,119.533333333333,0.880095167022877,NA,NA
6,7,100.6342,190.291666666667,1,NA,NA
6,10,130.1837,219.503333333333,0.99699194292373,NA,NA
6,11,109.5417,171.998333333333,1,NA,NA
6,12,119.0497,209.456666666667,0.775463524897585,NA,NA
7,11,121.375,162.193333333333,0.906552574166716,NA,NA
7,12,79.0864,95.0333333333333,0.662002569341884,NA,NA
7,13,144.6008,222.61,1,NA,NA
8,9,93.4747,129.531666666667,1,NA,NA
8,14,148.6687,165.19,0.611648846294582,NA,NA
8,15,163.4683,197.381666666667,0.436688336515398,NA,NA
8,16,105.0877,179.488333333333,0.329451496226485,NA,NA
9,10,169.3207,397.463333333333,1,NA,NA
9,15,229.6037,268.446666666667,0.598945487376728,NA,NA
9,16,135.7096,205.111666666667,0.693009927079588,NA,NA
9,17,94.2128,255.085,1,NA,NA
10,11,84.9736,158.453333333333,0.983055953717499,NA,NA
10,16,364.3288,471.503333333333,0.39284959473443,NA,NA
10,17,213.1779,531.713333333333,1,NA,NA
10,18,126.8014,216.583333333333,1,NA,NA
11,12,94.2779,137.638333333333,1,NA,NA
11,17,230.9109,523.125,1,NA,NA
11,18,115.6017,183.11,1,NA,NA
11,19,145.0512,216.755,1,NA,NA
12,13,84.9975,188.425,1,NA,NA
12,18,160.1675,217.336666666667,1,NA,NA
12,19,115.8212,171.776666666667,1,NA,NA
12,20,118.7842,231.53,1,NA,NA
13,19,212.2116,257.061666666667,1,NA,NA
13,20,103.5926,237.095,1,NA,NA
14,15,80.7415,119.553333333333,0.517152291141843,NA,NA
