"from","to","dist","dur","share_unnamed","X.gmapdist.","X.gmapdur."
1,2,232.1929,323.291666666667,0.49396191440906,NA,NA
1,5,233.3003,260.076666666667,0.979014591500564,NA,NA
1,6,208.8161,388.358333333333,0.429504717308675,NA,NA
1,7,225.0513,425.623333333333,0.3445509288553,NA,NA
2,3,484.2555,501.578333333333,0.375059730877549,NA,NA
2,6,171.4811,296.723333333333,0.18296243725985,NA,NA
2,7,73.3855,281.45,0.670144647103311,NA,NA
2,8,556.404,531.381666666667,0.350624968660356,NA,NA
3,4,63.4213,183.931666666667,0.997606486138748,NA,NA
3,7,572.6566,655.545,0.141124939841762,NA,NA
3,8,115.7406,132.566666666667,0.492969197525158,NA,NA
3,9,131.8832,168.371666666667,0.330664307004753,NA,NA
4,8,135.5698,213.831666666667,0.566010596747508,NA,NA
4,9,151.7125,249.636666666667,0.417147565296202,NA,NA
4,10,667.7562,718.52,0.243443753357325,NA,NA
5,6,270.9364,406.028333333333,1,NA,NA
5,17,127.9306,159.656666666667,1,NA,NA
5,18,197.2319,227.441666666667,1,NA,NA
6,7,86.2558,273.883333333333,0.628816414451451,NA,NA
6,17,150.609,261.671666666667,1,NA,NA
6,18,79.9374,187.988333333333,1,NA,NA
6,19,103.2548,267.316666666667,1,NA,NA
7,8,644.9897,683.393333333333,0.332281068141419,NA,NA
7,18,117.3299,238.66,0.727122180383841,NA,NA
7,19,140.6473,317.988333333333,0.772361625400292,NA,NA
7,20,817.3674,941.72,0.358243805017354,NA,NA
8,9,86.6636,115.313333333333,0.658563687638178,NA,NA
8,19,682.9614,692.19,0.18285721313931,NA,NA
8,20,242.8986,337.835,0.61350662375164,NA,NA
8,21,114.3547,98.835,0.325405077360178,NA,NA
9,10,736.5218,703.193333333333,0.194020869443376,NA,NA
9,20,199.861,332.076666666667,0.678333441742011,NA,NA
9,21,71.3171,93.0766666666667,0.333217419104254,NA,NA
9,22,132.4423,193.45,0.458409435656131,NA,NA
10,21,764.0815,687.421666666667,0.161092041002972,NA,NA
10,22,825.2067,787.795,0.19393463259616,NA,NA
10,23,273.4621,395.94,0.745588783816399,NA,NA
11,12,119.5745,108.348333333333,1,NA,NA
11,29,101.3421,116.266666666667,1,NA,NA
11,30,92.5308,97.4816666666667,0.588845647984939,NA,NA
11,31,116.385,151.958333333333,0.712223719167042,NA,NA
12,13,87.6377,81.4516666666667,1,NA,NA
12,30,186.2427,177.001666666667,0.795726539323731,NA,NA
12,31,125.5053,153.221666666667,0.733135785392501,NA,NA
12,32,204.475,267.491666666667,0.67590056285637,NA,NA
13,14,89.3337,114.73,1,NA,NA
13,31,167.4227,218.965,0.799950185996173,NA,NA
13,32,185.0478,238.901666666667,0.932380714604551,NA,NA
13,33,107.0253,117.76,1,NA,NA
14,15,266.913,313.411666666667,0.917004323885675,NA,NA
14,32,143.0235,218.603333333333,0.912512340620709,NA,NA
14,33,65.0009,97.4616666666667,1,NA,NA
14,34,317.051,382.335,0.93012915599934,NA,NA
15,16,78.2879,231.808333333333,1,NA,NA
15,33,329.456,373.083333333333,0.933050220074978,NA,NA
15,34,64.1076,102.568333333333,1,NA,NA
15,35,132.2879,224.863333333333,1,NA,NA
16,34,91.2778,195.92,1,NA,NA
16,35,117.5475,263.191666666667,1,NA,NA
16,36,132.7569,228.475,0.766782567823268,NA,NA
17,18,76.9044,83.1666666666667,1,NA,NA
17,37,132.2595,135.093333333333,0.877672210822066,NA,NA
17,38,84.0053,93.635,1,NA,NA
17,39,134.1235,164.988333333333,0.942601408403449,NA,NA
18,19,68.9525,148.085,1,NA,NA
18,38,128.317,132.296666666667,1,NA,NA
18,39,94.3006,133.253333333333,0.918362131311996,NA,NA
18,40,137.5157,283.865,1,NA,NA
19,20,855.5236,948.65,0.424289622002157,NA,NA
19,39,157.7776,280.403333333333,0.951206604236979,NA,NA
19,40,200.9927,431.015,1,NA,NA
19,41,837.2673,921.336666666667,0.41173646975977,NA,NA
20,21,132.504,248.685,0.873697493134175,NA,NA
20,40,826.3166,1083.825,0.980343851296688,NA,NA
20,41,55.1398,82.8133333333333,1,NA,NA
20,42,114.3224,203.561666666667,1,NA,NA
21,22,65.0274,109.83,0.628210569698312,NA,NA
21,41,114.1898,221.143333333333,0.853440499939574,NA,NA
21,42,105.3478,136.731666666667,0.566878473019845,NA,NA
21,43,107.6555,99.085,0.152476972865322,NA,NA
22,23,856.625,776.49,0.142072085218153,NA,NA
22,42,117.9541,202.521666666667,0.820586143254028,NA,NA
22,43,120.2617,164.875,0.444755525029561,NA,NA
22,44,174.1553,265.941666666667,0.616579570073377,NA,NA
23,43,899.1218,766.42,0.108233969687749,NA,NA
